,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
13,data/cut_3/R000183B2_C00034AE1_2.png,424.0,432.0,428.0,417.0,科研机构,141300,R000183B2,C00034AE1,生化工程国家重点实验室,"[['R000183B2_173.0', 'C00034AE1_149.5'], ['R000183B2_172.5', 'C00034AE1_150.0'], ['R000183B2_172.0', 'C00034AE1_150.5'], ['R000183B2_171.5', 'C00034AE1_151.0'], ['R000183B2_171.5', 'C00034AE1_152.0'], ['R000183B2_171.0', 'C00034AE1_152.5'], ['R000183B2_170.5', 'C00034AE1_153.0'], ['R000183B2_170.5', 'C00034AE1_154.0'], ['R000183B2_170.5', 'C00034AE1_155.0'], ['R000183B2_170.5', 'C00034AE1_156.0'], ['R000183B2_170.5', 'C00034AE1_157.0'], ['R000183B2_171.0', 'C00034AE1_157.5'], ['R000183B2_171.5', 'C00034AE1_158.0'], ['R000183B2_171.5', 'C00034AE1_159.0'], ['R000183B2_171.5', 'C00034AE1_160.0'], ['R000183B2_171.5', 'C00034AE1_161.0'], ['R000183B2_171.0', 'C00034AE1_161.5'], ['R000183B2_170.5', 'C00034AE1_162.0'], ['R000183B2_170.0', 'C00034AE1_162.5'], ['R000183B2_169.5', 'C00034AE1_163.0'], ['R000183B2_169.0', 'C00034AE1_163.5'], ['R000183B2_168.5', 'C00034AE1_163.0'], ['R000183B2_168.0', 'C00034AE1_162.5'], ['R000183B2_167.5', 'C00034AE1_162.0'], ['R000183B2_167.0', 'C00034AE1_161.5'], ['R000183B2_166.5', 'C00034AE1_161.0'], ['R000183B2_166.0', 'C00034AE1_160.5'], ['R000183B2_165.0', 'C00034AE1_160.5'], ['R000183B2_164.5', 'C00034AE1_160.0'], ['R000183B2_164.0', 'C00034AE1_159.5'], ['R000183B2_163.0', 'C00034AE1_159.5'], ['R000183B2_162.0', 'C00034AE1_159.5'], ['R000183B2_161.0', 'C00034AE1_159.5'], ['R000183B2_160.0', 'C00034AE1_159.5'], ['R000183B2_159.0', 'C00034AE1_159.5'], ['R000183B2_158.0', 'C00034AE1_159.5'], ['R000183B2_157.5', 'C00034AE1_160.0'], ['R000183B2_157.0', 'C00034AE1_160.5'], ['R000183B2_156.0', 'C00034AE1_160.5'], ['R000183B2_155.5', 'C00034AE1_161.0'], ['R000183B2_155.0', 'C00034AE1_161.5'], ['R000183B2_154.5', 'C00034AE1_162.0'], ['R000183B2_154.0', 'C00034AE1_162.5'], ['R000183B2_153.5', 'C00034AE1_163.0'], ['R000183B2_153.0', 'C00034AE1_163.5'], ['R000183B2_152.5', 'C00034AE1_164.0'], ['R000183B2_152.0', 'C00034AE1_164.5'], ['R000183B2_151.5', 'C00034AE1_165.0'], ['R000183B2_151.5', 'C00034AE1_166.0'], ['R000183B2_151.0', 'C00034AE1_166.5'], ['R000183B2_150.5', 'C00034AE1_167.0'], ['R000183B2_150.5', 'C00034AE1_168.0'], ['R000183B2_150.5', 'C00034AE1_169.0'], ['R000183B2_150.5', 'C00034AE1_170.0'], ['R000183B2_150.5', 'C00034AE1_171.0'], ['R000183B2_150.5', 'C00034AE1_172.0'], ['R000183B2_151.0', 'C00034AE1_172.5'], ['R000183B2_151.5', 'C00034AE1_173.0'], ['R000183B2_151.5', 'C00034AE1_174.0'], ['R000183B2_152.0', 'C00034AE1_174.5'], ['R000183B2_152.5', 'C00034AE1_175.0'], ['R000183B2_153.0', 'C00034AE1_175.5'], ['R000183B2_153.5', 'C00034AE1_176.0'], ['R000183B2_154.0', 'C00034AE1_176.5'], ['R000183B2_154.5', 'C00034AE1_177.0'], ['R000183B2_155.0', 'C00034AE1_177.5'], ['R000183B2_155.5', 'C00034AE1_178.0'], ['R000183B2_156.0', 'C00034AE1_178.5'], ['R000183B2_157.0', 'C00034AE1_178.5'], ['R000183B2_157.5', 'C00034AE1_179.0'], ['R000183B2_158.0', 'C00034AE1_179.5'], ['R000183B2_159.0', 'C00034AE1_179.5'], ['R000183B2_160.0', 'C00034AE1_179.5'], ['R000183B2_161.0', 'C00034AE1_179.5'], ['R000183B2_162.0', 'C00034AE1_179.5'], ['R000183B2_163.0', 'C00034AE1_179.5'], ['R000183B2_164.0', 'C00034AE1_179.5'], ['R000183B2_164.5', 'C00034AE1_179.0'], ['R000183B2_165.0', 'C00034AE1_178.5'], ['R000183B2_166.0', 'C00034AE1_178.5'], ['R000183B2_166.5', 'C00034AE1_178.0'], ['R000183B2_167.0', 'C00034AE1_177.5'], ['R000183B2_167.5', 'C00034AE1_177.0'], ['R000183B2_168.0', 'C00034AE1_176.5'], ['R000183B2_169.0', 'C00034AE1_176.5'], ['R000183B2_170.0', 'C00034AE1_176.5'], ['R000183B2_170.5', 'C00034AE1_177.0'], ['R000183B2_170.5', 'C00034AE1_178.0'], ['R000183B2_170.5', 'C00034AE1_179.0'], ['R000183B2_170.5', 'C00034AE1_180.0'], ['R000183B2_170.5', 'C00034AE1_181.0'], ['R000183B2_170.5', 'C00034AE1_182.0'], ['R000183B2_170.5', 'C00034AE1_183.0'], ['R000183B2_170.0', 'C00034AE1_183.5'], ['R000183B2_169.5', 'C00034AE1_184.0'], ['R000183B2_169.0', 'C00034AE1_184.5'], ['R000183B2_168.5', 'C00034AE1_185.0'], ['R000183B2_168.0', 'C00034AE1_185.5'], ['R000183B2_167.0', 'C00034AE1_185.5'], ['R000183B2_166.0', 'C00034AE1_185.5'], ['R000183B2_165.0', 'C00034AE1_185.5'], ['R000183B2_164.0', 'C00034AE1_185.5'], ['R000183B2_163.0', 'C00034AE1_185.5'], ['R000183B2_162.0', 'C00034AE1_185.5'], ['R000183B2_161.0', 'C00034AE1_185.5'], ['R000183B2_160.0', 'C00034AE1_185.5'], ['R000183B2_159.0', 'C00034AE1_185.5'], ['R000183B2_158.0', 'C00034AE1_185.5'], ['R000183B2_157.0', 'C00034AE1_185.5'], ['R000183B2_156.0', 'C00034AE1_185.5'], ['R000183B2_155.0', 'C00034AE1_185.5'], ['R000183B2_154.0', 'C00034AE1_185.5'], ['R000183B2_153.0', 'C00034AE1_185.5'], ['R000183B2_152.0', 'C00034AE1_185.5'], ['R000183B2_151.0', 'C00034AE1_185.5'], ['R000183B2_150.0', 'C00034AE1_185.5'], ['R000183B2_149.0', 'C00034AE1_185.5'], ['R000183B2_148.0', 'C00034AE1_185.5'], ['R000183B2_147.0', 'C00034AE1_185.5'], ['R000183B2_146.0', 'C00034AE1_185.5'], ['R000183B2_145.0', 'C00034AE1_185.5'], ['R000183B2_144.5', 'C00034AE1_185.0'], ['R000183B2_144.0', 'C00034AE1_184.5'], ['R000183B2_143.0', 'C00034AE1_184.5'], ['R000183B2_142.0', 'C00034AE1_184.5'], ['R000183B2_141.0', 'C00034AE1_184.5'], ['R000183B2_140.0', 'C00034AE1_184.5'], ['R000183B2_139.0', 'C00034AE1_184.5'], ['R000183B2_138.0', 'C00034AE1_184.5'], ['R000183B2_137.0', 'C00034AE1_184.5'], ['R000183B2_136.0', 'C00034AE1_184.5'], ['R000183B2_135.0', 'C00034AE1_184.5'], ['R000183B2_134.5', 'C00034AE1_185.0'], ['R000183B2_134.0', 'C00034AE1_185.5'], ['R000183B2_133.5', 'C00034AE1_186.0'], ['R000183B2_133.0', 'C00034AE1_186.5'], ['R000183B2_132.5', 'C00034AE1_187.0'], ['R000183B2_132.5', 'C00034AE1_188.0'], ['R000183B2_132.5', 'C00034AE1_189.0'], ['R000183B2_132.5', 'C00034AE1_190.0'], ['R000183B2_132.5', 'C00034AE1_191.0'], ['R000183B2_132.5', 'C00034AE1_192.0'], ['R000183B2_132.5', 'C00034AE1_193.0'], ['R000183B2_132.5', 'C00034AE1_194.0'], ['R000183B2_132.5', 'C00034AE1_195.0'], ['R000183B2_132.5', 'C00034AE1_196.0'], ['R000183B2_132.5', 'C00034AE1_197.0'], ['R000183B2_132.5', 'C00034AE1_198.0'], ['R000183B2_132.5', 'C00034AE1_199.0'], ['R000183B2_132.5', 'C00034AE1_200.0'], ['R000183B2_132.5', 'C00034AE1_201.0'], ['R000183B2_132.5', 'C00034AE1_202.0'], ['R000183B2_132.5', 'C00034AE1_203.0'], ['R000183B2_132.0', 'C00034AE1_203.5'], ['R000183B2_131.5', 'C00034AE1_204.0'], ['R000183B2_131.0', 'C00034AE1_204.5'], ['R000183B2_130.5', 'C00034AE1_205.0'], ['R000183B2_130.0', 'C00034AE1_205.5'], ['R000183B2_129.0', 'C00034AE1_205.5'], ['R000183B2_128.0', 'C00034AE1_205.5'], ['R000183B2_127.0', 'C00034AE1_205.5'], ['R000183B2_126.0', 'C00034AE1_205.5'], ['R000183B2_125.0', 'C00034AE1_205.5'], ['R000183B2_124.0', 'C00034AE1_205.5'], ['R000183B2_123.0', 'C00034AE1_205.5'], ['R000183B2_122.0', 'C00034AE1_205.5'], ['R000183B2_121.0', 'C00034AE1_205.5'], ['R000183B2_120.0', 'C00034AE1_205.5'], ['R000183B2_119.0', 'C00034AE1_205.5'], ['R000183B2_118.0', 'C00034AE1_205.5'], ['R000183B2_117.0', 'C00034AE1_205.5'], ['R000183B2_116.0', 'C00034AE1_205.5'], ['R000183B2_115.0', 'C00034AE1_205.5'], ['R000183B2_114.0', 'C00034AE1_205.5'], ['R000183B2_113.0', 'C00034AE1_205.5'], ['R000183B2_112.0', 'C00034AE1_205.5'], ['R000183B2_111.0', 'C00034AE1_205.5'], ['R000183B2_110.0', 'C00034AE1_205.5'], ['R000183B2_109.0', 'C00034AE1_205.5'], ['R000183B2_108.0', 'C00034AE1_205.5'], ['R000183B2_107.0', 'C00034AE1_205.5'], ['R000183B2_106.0', 'C00034AE1_205.5'], ['R000183B2_105.0', 'C00034AE1_205.5'], ['R000183B2_104.0', 'C00034AE1_205.5'], ['R000183B2_103.0', 'C00034AE1_205.5'], ['R000183B2_102.5', 'C00034AE1_205.0'], ['R000183B2_102.0', 'C00034AE1_204.5'], ['R000183B2_101.5', 'C00034AE1_204.0'], ['R000183B2_101.0', 'C00034AE1_203.5'], ['R000183B2_100.5', 'C00034AE1_203.0'], ['R000183B2_100.5', 'C00034AE1_202.0'], ['R000183B2_100.5', 'C00034AE1_201.0'], ['R000183B2_100.5', 'C00034AE1_200.0'], ['R000183B2_100.5', 'C00034AE1_199.0'], ['R000183B2_100.5', 'C00034AE1_198.0'], ['R000183B2_100.5', 'C00034AE1_197.0'], ['R000183B2_100.5', 'C00034AE1_196.0'], ['R000183B2_100.5', 'C00034AE1_195.0'], ['R000183B2_100.5', 'C00034AE1_194.0'], ['R000183B2_100.5', 'C00034AE1_193.0'], ['R000183B2_100.5', 'C00034AE1_192.0'], ['R000183B2_100.5', 'C00034AE1_191.0'], ['R000183B2_100.5', 'C00034AE1_190.0'], ['R000183B2_100.5', 'C00034AE1_189.0'], ['R000183B2_100.5', 'C00034AE1_188.0'], ['R000183B2_100.5', 'C00034AE1_187.0'], ['R000183B2_100.5', 'C00034AE1_186.0'], ['R000183B2_100.5', 'C00034AE1_185.0'], ['R000183B2_100.5', 'C00034AE1_184.0'], ['R000183B2_100.5', 'C00034AE1_183.0'], ['R000183B2_100.5', 'C00034AE1_182.0'], ['R000183B2_100.5', 'C00034AE1_181.0'], ['R000183B2_100.5', 'C00034AE1_180.0'], ['R000183B2_100.5', 'C00034AE1_179.0'], ['R000183B2_101.0', 'C00034AE1_178.5'], ['R000183B2_101.5', 'C00034AE1_178.0'], ['R000183B2_101.5', 'C00034AE1_177.0'], ['R000183B2_101.5', 'C00034AE1_176.0'], ['R000183B2_101.5', 'C00034AE1_175.0'], ['R000183B2_101.5', 'C00034AE1_174.0'], ['R000183B2_101.5', 'C00034AE1_173.0'], ['R000183B2_101.5', 'C00034AE1_172.0'], ['R000183B2_101.5', 'C00034AE1_171.0'], ['R000183B2_101.5', 'C00034AE1_170.0'], ['R000183B2_101.5', 'C00034AE1_169.0'], ['R000183B2_101.5', 'C00034AE1_168.0'], ['R000183B2_101.5', 'C00034AE1_167.0'], ['R000183B2_101.5', 'C00034AE1_166.0'], ['R000183B2_101.5', 'C00034AE1_165.0'], ['R000183B2_101.5', 'C00034AE1_164.0'], ['R000183B2_101.5', 'C00034AE1_163.0'], ['R000183B2_101.5', 'C00034AE1_162.0'], ['R000183B2_101.5', 'C00034AE1_161.0'], ['R000183B2_101.5', 'C00034AE1_160.0'], ['R000183B2_101.5', 'C00034AE1_159.0'], ['R000183B2_101.5', 'C00034AE1_158.0'], ['R000183B2_101.5', 'C00034AE1_157.0'], ['R000183B2_101.5', 'C00034AE1_156.0'], ['R000183B2_101.5', 'C00034AE1_155.0'], ['R000183B2_101.5', 'C00034AE1_154.0'], ['R000183B2_101.5', 'C00034AE1_153.0'], ['R000183B2_101.5', 'C00034AE1_152.0'], ['R000183B2_101.5', 'C00034AE1_151.0'], ['R000183B2_101.5', 'C00034AE1_150.0'], ['R000183B2_101.5', 'C00034AE1_149.0'], ['R000183B2_101.5', 'C00034AE1_148.0'], ['R000183B2_101.5', 'C00034AE1_147.0'], ['R000183B2_101.5', 'C00034AE1_146.0'], ['R000183B2_101.5', 'C00034AE1_145.0'], ['R000183B2_102.0', 'C00034AE1_144.5'], ['R000183B2_102.5', 'C00034AE1_144.0'], ['R000183B2_102.5', 'C00034AE1_143.0'], ['R000183B2_103.0', 'C00034AE1_142.5'], ['R000183B2_103.5', 'C00034AE1_142.0'], ['R000183B2_104.0', 'C00034AE1_141.5'], ['R000183B2_104.5', 'C00034AE1_141.0'], ['R000183B2_105.0', 'C00034AE1_140.5'], ['R000183B2_106.0', 'C00034AE1_140.5'], ['R000183B2_107.0', 'C00034AE1_140.5'], ['R000183B2_108.0', 'C00034AE1_140.5'], ['R000183B2_109.0', 'C00034AE1_140.5'], ['R000183B2_110.0', 'C00034AE1_140.5'], ['R000183B2_111.0', 'C00034AE1_140.5'], ['R000183B2_112.0', 'C00034AE1_140.5'], ['R000183B2_113.0', 'C00034AE1_140.5'], ['R000183B2_114.0', 'C00034AE1_140.5'], ['R000183B2_115.0', 'C00034AE1_140.5'], ['R000183B2_116.0', 'C00034AE1_140.5'], ['R000183B2_117.0', 'C00034AE1_140.5'], ['R000183B2_118.0', 'C00034AE1_140.5'], ['R000183B2_119.0', 'C00034AE1_140.5'], ['R000183B2_120.0', 'C00034AE1_140.5'], ['R000183B2_121.0', 'C00034AE1_140.5'], ['R000183B2_122.0', 'C00034AE1_140.5'], ['R000183B2_123.0', 'C00034AE1_140.5'], ['R000183B2_124.0', 'C00034AE1_140.5'], ['R000183B2_125.0', 'C00034AE1_140.5'], ['R000183B2_126.0', 'C00034AE1_140.5'], ['R000183B2_127.0', 'C00034AE1_140.5'], ['R000183B2_128.0', 'C00034AE1_140.5'], ['R000183B2_129.0', 'C00034AE1_140.5'], ['R000183B2_130.0', 'C00034AE1_140.5'], ['R000183B2_131.0', 'C00034AE1_140.5'], ['R000183B2_132.0', 'C00034AE1_140.5'], ['R000183B2_133.0', 'C00034AE1_140.5'], ['R000183B2_134.0', 'C00034AE1_140.5'], ['R000183B2_135.0', 'C00034AE1_140.5'], ['R000183B2_136.0', 'C00034AE1_140.5'], ['R000183B2_137.0', 'C00034AE1_140.5'], ['R000183B2_138.0', 'C00034AE1_140.5'], ['R000183B2_139.0', 'C00034AE1_140.5'], ['R000183B2_140.0', 'C00034AE1_140.5'], ['R000183B2_141.0', 'C00034AE1_140.5'], ['R000183B2_142.0', 'C00034AE1_140.5'], ['R000183B2_143.0', 'C00034AE1_140.5'], ['R000183B2_144.0', 'C00034AE1_140.5'], ['R000183B2_145.0', 'C00034AE1_140.5'], ['R000183B2_146.0', 'C00034AE1_140.5'], ['R000183B2_147.0', 'C00034AE1_140.5'], ['R000183B2_148.0', 'C00034AE1_140.5'], ['R000183B2_149.0', 'C00034AE1_140.5'], ['R000183B2_150.0', 'C00034AE1_140.5'], ['R000183B2_151.0', 'C00034AE1_140.5'], ['R000183B2_152.0', 'C00034AE1_140.5'], ['R000183B2_153.0', 'C00034AE1_140.5'], ['R000183B2_154.0', 'C00034AE1_140.5'], ['R000183B2_155.0', 'C00034AE1_140.5'], ['R000183B2_156.0', 'C00034AE1_140.5'], ['R000183B2_157.0', 'C00034AE1_140.5'], ['R000183B2_158.0', 'C00034AE1_140.5'], ['R000183B2_159.0', 'C00034AE1_140.5'], ['R000183B2_160.0', 'C00034AE1_140.5'], ['R000183B2_161.0', 'C00034AE1_140.5'], ['R000183B2_162.0', 'C00034AE1_140.5'], ['R000183B2_163.0', 'C00034AE1_140.5'], ['R000183B2_164.0', 'C00034AE1_140.5'], ['R000183B2_165.0', 'C00034AE1_140.5'], ['R000183B2_166.0', 'C00034AE1_140.5'], ['R000183B2_167.0', 'C00034AE1_140.5'], ['R000183B2_168.0', 'C00034AE1_140.5'], ['R000183B2_168.5', 'C00034AE1_141.0'], ['R000183B2_169.0', 'C00034AE1_141.5'], ['R000183B2_170.0', 'C00034AE1_141.5'], ['R000183B2_170.5', 'C00034AE1_142.0'], ['R000183B2_171.0', 'C00034AE1_142.5'], ['R000183B2_171.5', 'C00034AE1_143.0'], ['R000183B2_172.0', 'C00034AE1_143.5'], ['R000183B2_172.5', 'C00034AE1_144.0'], ['R000183B2_172.5', 'C00034AE1_145.0'], ['R000183B2_173.0', 'C00034AE1_145.5'], ['R000183B2_173.5', 'C00034AE1_146.0'], ['R000183B2_173.5', 'C00034AE1_147.0'], ['R000183B2_173.5', 'C00034AE1_148.0'], ['R000183B2_173.5', 'C00034AE1_149.0'], ['R000183B2_173.0', 'C00034AE1_149.5']]",169.0,177.0,R000183B2,C00034AE1,173.0,162.0,R000183B2,C00034AE1
14,data/cut_3/R000183B2_C00034ADC_8.png,394.5,393.0,,,,,R000183B2,C00034ADC,北京大学中关新园50丙,,139.5,138.0,R000183B2,C00034ADC,,,,
15,data/cut_3/R000183B2_C00034ADC_12.png,307.0,393.5,342.0,399.0,美容美发店,071100,R000183B2,C00034ADC,越秀造型,,52.0,138.5,R000183B2,C00034ADC,87.0,144.0,R000183B2,C00034ADC
16,data/cut_3/R000183B2_C00034ADC_22.png,399.0,477.0,,,,,R000183B2,C00034ADC,0乙号楼,,144.0,222.0,R000183B2,C00034ADC,,,,
17,data/cut_3/R000183B2_C00034ADB_5.png,462.5,289.0,421.0,292.0,学校内部设施,141207,R000183B2,C00034ADB,化学与分子工程学院大楼,,207.5,34.0,R000183B2,C00034ADB,166.0,37.0,R000183B2,C00034ADB
18,data/cut_3/R000183B2_C00034ADB_6.png,436.5,451.0,,,,,R000183B2,C00034ADB,化学与分子工程学院,,181.5,196.0,R000183B2,C00034ADB,,,,
19,data/cut_3/R000183B2_C00034ADB_10.png,264.5,378.0,267.0,370.0,楼宇,120200,R000183B2,C00034ADB,方正大厦,,9.5,123.0,R000183B2,C00034ADB,12.0,115.0,R000183B2,C00034ADB
20,data/cut_3/R000183B2_C00034ADB_12.png,367.0,305.5,370.0,298.0,学校内部设施,141207,R000183B2,C00034ADB,化学楼,,112.0,50.5,R000183B2,C00034ADB,115.0,43.0,R000183B2,C00034ADB
21,data/cut_3/R000183B2_C00034AE0_5.png,313.5,378.5,,,,,R000183B2,C00034AE0,北京中科科仪股份有限公司,,58.5,123.5,R000183B2,C00034AE0,,,,
22,data/cut_3/R000183B2_C00034AD4_3.png,269.5,297.5,,,,,R000183B2,C00034AD4,北京大学国际关系学院,,14.5,42.5,R000183B2,C00034AD4,,,,
23,data/cut_3/R000183B2_C00034AD4_10.png,492.5,298.5,488.0,296.0,风景名胜,110200,R000183B2,C00034AD4,静园,,237.5,43.5,R000183B2,C00034AD4,233.0,41.0,R000183B2,C00034AD4
24,data/cut_3/R000183B2_C00034AD4_15.png,416.5,451.0,420.0,444.0,科教文化服务,140000,R000183B2,C00034AD4,燕京学堂,,161.5,196.0,R000183B2,C00034AD4,165.0,189.0,R000183B2,C00034AD4
